X,Y,OBJECTID,id,ask,bedrooms,title,address,posting_da,created_at,updated_at,source_id,survey_id,XCoord,YCoord,Loc_ID,geog_code,AREA,PERIMETER,HOOD_,HOOD_ID,HOOD_NAME
231555.961384226917289,905139.248222937691025,316,14781.00000000000,3000.00000000000,2.00000000000,"Absolutely Gorgeous MODERN Condo in Davis w/PARKING,Deck,Central A/C!!",,2015-11-03 18:23:14,2015-11-03 21:13:57.087402,2015-11-03 21:13:57.087402,0.00000000000,18.00000000000,231555.96138399999,905139.24822299997,0,231555.961384_905139.248223,5164364.67909,9614.32488,8,4,Powder House
231532.274841603939421,905151.915890257107094,317,14782.00000000000,3200.00000000000,2.00000000000,"Renovated 2.5Bd Condo 2 Ba + Parking, 6 min to T, Laundry, DW, HWD FL",,2015-11-03 16:48:41,2015-11-03 21:13:57.093991,2015-11-03 21:13:57.093991,0.00000000000,18.00000000000,231532.27484200001,905151.91588999995,0,231532.274842_905151.91589,5164364.67909,9614.32488,8,4,Powder House
231532.21798409888288,905164.578619608422741,318,14785.00000000000,3000.00000000000,2.00000000000,"NOW! 2 Bed, 2 Baths, Parking, 6 min to Davis, Laundry, DW, HWD FL",,2015-11-02 18:01:47,2015-11-03 21:13:57.109269,2015-11-03 21:13:57.109269,0.00000000000,18.00000000000,231532.21798399999,905164.57862000004,0,231532.217984_905164.57862,5164364.67909,9614.32488,8,4,Powder House
231565.375651855429169,905132.959040193352848,319,14788.00000000000,3000.00000000000,2.00000000000,"NOW! 2 Bed, 2 Baths, Parking, 6 min to Davis, Laundry, DW, HWD FL",,2015-11-01 19:29:37,2015-11-03 21:13:57.128002,2015-11-03 21:13:57.128002,0.00000000000,18.00000000000,231565.37565199999,905132.95903999999,0,231565.375652_905132.95904,5164364.67909,9614.32488,8,4,Powder House
231688.697645280393772,903949.748948734486476,324,14818.00000000000,2000.00000000000,2.00000000000,"11/15, Nice 2BR 6 min to Porter, DW Don't Miss out!",,2015-11-03 16:48:51,2015-11-03 21:14:13.014564,2015-11-03 21:14:13.014564,0.00000000000,18.00000000000,231688.69764500001,903949.74894900003,0,231688.697645_903949.748949,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
231688.7262100946391,903943.417600776767358,325,14819.00000000000,2000.00000000000,2.00000000000,"11/15, Nice 2BR 6 min to Porter, DW Don't Miss out!",,2015-11-03 16:47:17,2015-11-03 21:14:13.024904,2015-11-03 21:14:13.024904,0.00000000000,18.00000000000,231688.72620999999,903943.41760100005,0,231688.72621_903943.417601,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
231693.362775702931685,903956.101474666618742,326,14826.00000000000,2000.00000000000,2.00000000000,"11/15, Nice 2BR 6 min to Porter, DW Don't Miss out!",,2015-10-31 17:06:39,2015-11-03 21:14:13.074707,2015-11-03 21:14:13.074707,0.00000000000,18.00000000000,231693.36277599999,903956.10147500003,0,231693.362776_903956.101475,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
231693.419913793943124,903943.438778684474528,327,14828.00000000000,2000.00000000000,2.00000000000,"2 Bed, 1 Bath, 6 min to T, DW",,2015-10-31 13:19:32,2015-11-03 21:14:13.087901,2015-11-03 21:14:13.087901,0.00000000000,18.00000000000,231693.41991400000,903943.43877899996,0,231693.419914_903943.438779,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232059.433767160429852,905408.895487715839408,332,14887.00000000000,2200.00000000000,2.00000000000,Renovated BallSq/ Yard / DW/ under 15 min walk To Davis!,,2015-11-03 16:43:53,2015-11-03 21:14:50.109444,2015-11-03 21:14:50.109444,0.00000000000,18.00000000000,232059.43376700001,905408.89548800001,0,232059.433767_905408.895488,5164364.67909,9614.32488,8,4,Powder House
232059.520989534212276,905389.790314,333,14888.00000000000,2200.00000000000,2.00000000000,"10/01, Close to Davis, DW, HWD FL Deck & Porch! Great Deal!",,2015-11-03 15:06:50,2015-11-03 21:14:50.115397,2015-11-03 21:14:50.115397,0.00000000000,18.00000000000,232059.52098999999,905389.79031399998,0,232059.52099_905389.790314,5164364.67909,9614.32488,8,4,Powder House
231850.048654879967216,904777.792542424867861,335,14895.00000000000,2100.00000000000,2.00000000000,BIG Davis/Highland 2br w/DW - Avl ASAP,,2015-10-30 20:14:42,2015-11-03 21:15:00.613108,2015-11-03 21:15:00.613108,0.00000000000,18.00000000000,231850.04865499999,904777.79254199995,0,231850.048655_904777.792542,6232546.13042,14043.14751,9,7,Magoun / Albion
231846.27874436910497,904574.168149183853529,336,14900.00000000000,2395.00000000000,2.00000000000,Excellent Renovated Davis/Ball Sq2bd/ New Layout+Kitchen&Ba+Pkg,,2015-11-03 16:48:28,2015-11-03 21:15:05.878464,2015-11-03 21:15:05.878464,0.00000000000,18.00000000000,231846.27874400001,904574.16814900003,0,231846.278744_904574.168149,9834653.37944,14217.37817,11,9,Spring Hill
230996.844746839138679,905696.817577482084744,337,14915.00000000000,2000.00000000000,2.00000000000,"Great Deal! Excellent Location in Davis!Renovated 2BD, 8 min to T",,2015-11-03 18:22:59,2015-11-03 21:15:11.181764,2015-11-03 21:15:11.181764,0.00000000000,18.00000000000,230996.84474700000,905696.81757700001,0,230996.844747_905696.817577,8755078.92698,16630.09081,7,3,Davis Square
230992.208102860080544,905684.134117056615651,338,14916.00000000000,2000.00000000000,2.00000000000,"Sunny / Davis Sq 2.5 Bed, Only 8 min to T, HWD FL+ Porch",,2015-11-03 16:43:06,2015-11-03 21:15:11.189445,2015-11-03 21:15:11.189445,0.00000000000,18.00000000000,230992.20810300001,905684.13411700004,0,230992.208103_905684.134117,8755078.92698,16630.09081,7,3,Davis Square
231001.537278800329659,905696.838293031440116,339,14918.00000000000,2000.00000000000,2.00000000000,"Sunny / Davis Sq 2.5 Bed, Only 8 min to T, HWD FL+ Porch",,2015-11-03 16:42:33,2015-11-03 21:15:11.203468,2015-11-03 21:15:11.203468,0.00000000000,18.00000000000,231001.53727900001,905696.83829300001,0,231001.537279_905696.838293,8755078.92698,16630.09081,7,3,Davis Square
230996.788360055594239,905709.591402519145049,340,14923.00000000000,2000.00000000000,2.00000000000,"9/01, Great 2.5 Bed, 8 min to Davis,  Incredible Unit!",,2015-11-02 18:14:39,2015-11-03 21:15:11.243148,2015-11-03 21:15:11.243148,0.00000000000,18.00000000000,230996.78836000001,905709.59140300006,0,230996.78836_905709.591403,8755078.92698,16630.09081,7,3,Davis Square
230978.020224952721037,905690.403009364381433,341,14924.00000000000,2000.00000000000,2.00000000000,"9/01, Great 2.5 Bed, 8 min to Davis,  Incredible Unit!",,2015-11-02 17:51:28,2015-11-03 21:15:11.2555,2015-11-03 21:15:11.2555,0.00000000000,18.00000000000,230978.02022499999,905690.40300900000,0,230978.020225_905690.403009,8755078.92698,16630.09081,7,3,Davis Square
231029.688270858110627,905735.17377841938287,342,14927.00000000000,2000.00000000000,2.00000000000,"2.5 Bed, 1 Bath, 8 min to T, HWD FL",,2015-10-31 17:27:16,2015-11-03 21:15:11.29518,2015-11-03 21:15:11.29518,0.00000000000,18.00000000000,231029.68827099999,905735.17377800005,0,231029.688271_905735.173778,8755078.92698,16630.09081,7,3,Davis Square
231015.640778653672896,905709.674647007137537,343,14928.00000000000,2000.00000000000,2.00000000000,"Great Street in Davis Square ~ Walk to T, Dining Room, Hardwood",,2015-10-29 15:06:46,2015-11-03 21:15:11.302921,2015-11-03 21:15:11.302921,0.00000000000,18.00000000000,231015.64077900001,905709.67464700004,0,231015.640779_905709.674647,8755078.92698,16630.09081,7,3,Davis Square
231290.68157246147166,905379.879785974277183,407,15916.00000000000,2500.00000000000,2.00000000000,***SUNDRENCHED Apt**In DAVIS SQUARE**3 Mins 2 RED LINE**TOP FLOOR***,,2015-11-03 16:35:49,2015-11-03 21:20:10.516577,2015-11-03 21:20:10.516577,0.00000000000,18.00000000000,231290.68157200000,905379.87978600000,0,231290.681572_905379.879786,5164364.67909,9614.32488,8,4,Powder House
231333.276748617994599,905354.632658303598873,408,15917.00000000000,2300.00000000000,2.00000000000,Huge 2 BR in Davis Sq! Free Laundry-Heat Incl-2 Parking!!!,,2015-11-03 15:44:55,2015-11-03 21:20:10.543874,2015-11-03 21:20:10.543874,0.00000000000,18.00000000000,231333.27674900001,905354.63265799999,0,231333.276749_905354.632658,5164364.67909,9614.32488,8,4,Powder House
231300.1776092176151,905373.590611333725974,409,15918.00000000000,2500.00000000000,2.00000000000,"Sunny 2BR in Davis Square ~~~~~ Laundry in Unit, D/W, 5 Min to T",,2015-10-30 20:23:27,2015-11-03 21:20:10.559856,2015-11-03 21:20:10.559856,0.00000000000,18.00000000000,231300.17760900001,905373.59061099996,0,231300.177609_905373.590611,5164364.67909,9614.32488,8,4,Powder House
231328.583987979276571,905354.61172106442973,410,15919.00000000000,2500.00000000000,2.00000000000,"Sunny 2BR in Davis Square ~~~~~ Laundry in Unit, D/W, 5 Min to T",,2015-10-29 15:15:25,2015-11-03 21:20:10.568969,2015-11-03 21:20:10.568969,0.00000000000,18.00000000000,231328.58398800000,905354.61172100005,0,231328.583988_905354.611721,5164364.67909,9614.32488,8,4,Powder House
231916.400062532658922,904708.114162020967342,417,15967.00000000000,2650.00000000000,2.00000000000,2 Bd Includes Heat and 1/2 Fee Only to Tenant,,2015-11-03 20:26:30,2015-11-03 21:20:57.730266,2015-11-03 21:20:57.730266,0.00000000000,18.00000000000,231916.40006300001,904708.11416200001,0,231916.400063_904708.114162,6232546.13042,14043.14751,9,7,Magoun / Albion
231888.076232747989707,904707.985499857459217,418,15968.00000000000,2100.00000000000,2.00000000000,"AVA 11/01, HT/HW Incl, Large closets, 10 min to T, Laundry, DW/D",,2015-11-03 16:50:29,2015-11-03 21:20:57.735804,2015-11-03 21:20:57.735804,0.00000000000,18.00000000000,231888.07623300000,904707.98549999995,0,231888.076233_904707.9855,9834653.37944,14217.37817,11,9,Spring Hill
231940.20447664387757,904670.011299257399514,423,16001.00000000000,2100.00000000000,2.00000000000,"AVA 11/1, HT/HW Incl, Large closets, 10 min to T, Laundry, DW/D",,2015-11-03 16:50:31,2015-11-03 21:21:20.188673,2015-11-03 21:21:20.188673,0.00000000000,18.00000000000,231940.20447699999,904670.01129900001,0,231940.204477_904670.011299,9834653.37944,14217.37817,11,9,Spring Hill
230486.360856793238781,907018.422544793924317,431,16063.00000000000,2200.00000000000,2.00000000000,"11/15, GREAT 2.5 Bed, 2 Parking, Laundry, HWD FL Wonderful",,2015-11-02 19:01:16,2015-11-03 21:22:02.210197,2015-11-03 21:22:02.210197,0.00000000000,18.00000000000,230486.36085699999,907018.42254499998,0,230486.360857_907018.422545,9787564.58193,17807.41102,6,1,West Somerville
230472.176120272575645,907024.692477210075594,433,16065.00000000000,2400.00000000000,2.00000000000,"2.5 Bed, 1 Bath, 2 Parking, Laundry, HWD FL",,2015-10-31 17:26:25,2015-11-03 21:22:02.230549,2015-11-03 21:22:02.230549,0.00000000000,18.00000000000,230472.17611999999,907024.69247699995,0,230472.17612_907024.692477,9787564.58193,17807.41102,6,1,West Somerville
230410.607231264468282,907081.742376589565538,434,16069.00000000000,2400.00000000000,2.00000000000,Spacious 2+bds/ Patio/ Laundry / 2 off street pkg Spaces/ Storage!,,2015-11-03 15:35:41,2015-11-03 21:22:12.656992,2015-11-03 21:22:12.656992,0.00000000000,18.00000000000,230410.60723100000,907081.74237700005,0,230410.607231_907081.742377,9787564.58193,17807.41102,6,1,West Somerville
230443.86109621275682,907043.675256797694601,435,16070.00000000000,2400.00000000000,2.00000000000,"Gorgeous, spacious 2BR, nice HWD FL, kit, 2 parking, ava 11/15!",,2015-11-02 17:14:31,2015-11-03 21:22:12.664402,2015-11-03 21:22:12.664402,0.00000000000,18.00000000000,230443.86109600001,907043.67525700002,0,230443.861096_907043.675257,9787564.58193,17807.41102,6,1,West Somerville
232865.624477884382941,904508.884713571052998,436,16094.00000000000,1600.00000000000,2.00000000000,"2 Bedroom Condo, Great Location, T stops out front",,2015-10-27 22:52:47,2015-11-03 21:22:18.036569,2015-11-03 21:22:18.036569,0.00000000000,18.00000000000,232865.62447800001,904508.88471400004,0,232865.624478_904508.884714,8985314.92405,14402.35155,10,8,Winter Hill
232975.290541119378759,904248.363737061386928,455,16365.00000000000,2000.00000000000,2.00000000000,Bright and Renovated 2 Bed. Spring Hill. Utilities/Parking Included,,2015-11-03 18:40:06,2015-11-03 21:24:04.651265,2015-11-03 21:24:04.651265,0.00000000000,18.00000000000,232975.29054099999,904248.36373700004,0,232975.290541_904248.363737,2531078.48422,8784.65651,12,10,Central Hill
232994.22922486520838,904248.452680192072876,456,16366.00000000000,2000.00000000000,2.00000000000,Bright and Renovated 2 Bed. Spring Hill. Utilities/Parking Included,,2015-11-03 15:24:29,2015-11-03 21:24:04.658763,2015-11-03 21:24:04.658763,0.00000000000,18.00000000000,232994.22922499999,904248.45267999999,0,232994.229225_904248.45268,2531078.48422,8784.65651,12,10,Central Hill
233050.571645779768005,905311.630940378177911,473,16450.00000000000,1675.00000000000,2.00000000000,VERY NICE ! 2 BEDROOM-1 BATH-GAS HEAT-IN UNIT LAUNDRY-ENCLOSED PORCH,,2015-11-03 15:18:24,2015-11-03 21:25:13.230346,2015-11-03 21:25:13.230346,0.00000000000,18.00000000000,233050.57164600000,905311.63093999994,0,233050.571646_905311.63094,10083513.92694,13786.53580,3,5,Ten Hills
233561.091119131073356,904092.073776152567007,501,16767.00000000000,1675.00000000000,2.00000000000,"Somerville 2bdrm $1,675: all lines close! 2 car prkg. NO FEE.",,2015-11-03 14:47:39,2015-11-03 21:28:18.66212,2015-11-03 21:28:18.66212,0.00000000000,18.00000000000,233561.09111899999,904092.07377599995,0,233561.091119_904092.073776,8985314.92405,14402.35155,10,8,Winter Hill
233556.701596591621637,904028.40470631676726,502,16768.00000000000,1750.00000000000,2.00000000000,Negotiable fee huge 2 bed hardwood floors gas heat new appliances,,2015-10-27 20:52:27,2015-11-03 21:28:18.685201,2015-11-03 21:28:18.685201,0.00000000000,18.00000000000,233556.70159700001,904028.40470600000,0,233556.701597_904028.404706,8985314.92405,14402.35155,10,8,Winter Hill
232994.258967768924776,904242.121333775110543,630,17752.00000000000,2000.00000000000,2.00000000000,Bright and Renovated 2 Bed. Spring Hill. Utilities/Parking Included,,2015-11-03 18:09:23,2015-11-03 21:36:48.873244,2015-11-03 21:36:48.873244,0.00000000000,18.00000000000,232994.25896800001,904242.12133400002,0,232994.258968_904242.121334,2531078.48422,8784.65651,12,10,Central Hill
232956.881916515383637,904152.860736694769002,631,17760.00000000000,1500.00000000000,2.00000000000,"Union Square 1.5 BD Available November 1st, EIK, On Bus Routes",,2015-11-01 18:35:00,2015-11-03 21:36:48.918966,2015-11-03 21:36:48.918966,0.00000000000,18.00000000000,232956.88191699999,904152.86073700001,0,232956.881917_904152.860737,2531078.48422,8784.65651,12,10,Central Hill
232293.129213032720145,904862.569655587431043,633,17770.00000000000,3190.00000000000,2.00000000000,Gorgeous 2 Bed/ 2 Bath /Walk to Davis/2 Garage Parking/Pets Okay,,2015-11-03 12:25:43,2015-11-03 21:36:59.393706,2015-11-03 21:36:59.393706,0.00000000000,18.00000000000,232293.12921300001,904862.56965600001,0,232293.129213_904862.569656,6232546.13042,14043.14751,9,7,Magoun / Albion
232302.427515165822115,904881.717971769627184,634,17771.00000000000,3190.00000000000,2.00000000000,Gorgeous 2 Bed/ 2 Bath /Walk to Davis/2 Garage Parking/Pets Okay,,2015-11-03 12:06:26,2015-11-03 21:36:59.39996,2015-11-03 21:36:59.39996,0.00000000000,18.00000000000,232302.42751499999,904881.71797200001,0,232302.427515_904881.717972,6232546.13042,14043.14751,9,7,Magoun / Albion
232335.555207332479768,904875.538933437201194,635,17774.00000000000,2985.00000000000,2.00000000000,NO FEE - Great New Construction Luxury Building on Davis Bike Path!,,2015-11-01 18:50:34,2015-11-03 21:36:59.419063,2015-11-03 21:36:59.419063,0.00000000000,18.00000000000,232335.55520700000,904875.53893299995,0,232335.555207_904875.538933,6232546.13042,14043.14751,9,7,Magoun / Albion
232321.364491093263496,904881.80510053015314,636,17775.00000000000,3075.00000000000,2.00000000000,Super Nice Luxury Unit Right on Davis Bike Path - Avail 11/13 - NO FEE,,2015-11-01 18:46:50,2015-11-03 21:36:59.426308,2015-11-03 21:36:59.426308,0.00000000000,18.00000000000,232321.36449099999,904881.80510100001,0,232321.364491_904881.805101,6232546.13042,14043.14751,9,7,Magoun / Albion
232326.116365480673267,904869.052909536170773,637,17777.00000000000,3040.00000000000,2.00000000000,"Beautiful sunny unit W&D, Fitness Center, Private Balcony-Davis Square",,2015-10-30 02:08:21,2015-11-03 21:36:59.438754,2015-11-03 21:36:59.438754,0.00000000000,18.00000000000,232326.11636499999,904869.05290999997,0,232326.116365_904869.05291,6232546.13042,14043.14751,9,7,Magoun / Albion
232354.468714463379001,904862.851980970008299,638,17778.00000000000,2920.00000000000,2.00000000000,NEW 2 bd/2 ba * Top floor * Shuttle to Davis Sq * Garage Pkg CALL NOW!,,2015-10-29 22:00:59,2015-11-03 21:36:59.444498,2015-11-03 21:36:59.444498,0.00000000000,18.00000000000,232354.46871399999,904862.85198100004,0,232354.468714_904862.851981,6232546.13042,14043.14751,9,7,Magoun / Albion
234376.754454735899344,904204.209380980581045,644,17793.00000000000,2300.00000000000,2.00000000000,2/3 bed apartment - deleaded-close to Assembly and Sullivan,,2015-11-03 12:19:45,2015-11-03 21:37:20.36332,2015-11-03 21:37:20.36332,0.00000000000,18.00000000000,234376.75445499999,904204.20938100002,0,234376.754455_904204.209381,20551531.86904,19423.22944,5,6,East Somerville
230451.533737470803317,906356.351037731044926,650,17807.00000000000,1900.00000000000,2.00000000000,TUFTS STUDENTS @ NOVEMBER 2 Bedroom w/ Office ~ Laundry,,2015-11-03 12:11:10,2015-11-03 21:37:41.332275,2015-11-03 21:37:41.332275,0.00000000000,18.00000000000,230451.53373699999,906356.35103799996,0,230451.533737_906356.351038,9787564.58193,17807.41102,6,1,West Somerville
230446.758799716015346,906375.435922553879209,651,17808.00000000000,2000.00000000000,2.00000000000,"Large 2 BD, Walk to Davis Sq, Free Laundry, Pets Negotiable",,2015-11-03 02:52:54,2015-11-03 21:37:41.339564,2015-11-03 21:37:41.339564,0.00000000000,18.00000000000,230446.75880000001,906375.43592299998,0,230446.7588_906375.435923,9787564.58193,17807.41102,6,1,West Somerville
230456.198365280259168,906362.702774035045877,652,17809.00000000000,1900.00000000000,2.00000000000,TUFTS STUDENTS @ NOVEMBER 2 Bedroom w/ Office ~ Laundry,,2015-11-02 15:37:35,2015-11-03 21:37:41.34504,2015-11-03 21:37:41.34504,0.00000000000,18.00000000000,230456.19836499999,906362.70277400000,0,230456.198365_906362.702774,9787564.58193,17807.41102,6,1,West Somerville
232362.385211793822236,903144.502475583925843,685,18153.00000000000,2600.00000000000,2.00000000000,Cambridge /Sharp 2 Bed /Laundry in Unit/Balcony/10 Min Walk to Harvard,,2015-11-03 12:14:52,2015-11-03 21:39:28.15697,2015-11-03 21:39:28.15697,0.00000000000,18.00000000000,232362.38521199999,903144.50247599999,0,232362.385212_903144.502476,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
232343.525906309601851,903144.415615408914164,686,18160.00000000000,2600.00000000000,2.00000000000,"2BR in Harvard Central Ac Laundry in Unit,Balcony with Views",,2015-10-30 02:05:27,2015-11-03 21:39:28.213643,2015-11-03 21:39:28.213643,0.00000000000,18.00000000000,232343.52590600000,903144.41561499995,0,232343.525906_903144.415615,24898652.96673,31584.12208,13,11,Ward Two / Cobble Hill
230883.899292220565258,905639.114289786550216,707,18247.00000000000,1650.00000000000,2.00000000000,"11/01,  Great 1BR, 8 min to Davis, HWD FL Spacious!",,2015-11-03 16:46:28,2015-11-03 21:40:21.294206,2015-11-03 21:40:21.294206,0.00000000000,18.00000000000,230883.89929199999,905639.11429000006,0,230883.899292_905639.11429,8755078.92698,16630.09081,7,3,Davis Square
230940.653863364132121,905594.710423105629161,708,18257.00000000000,2000.00000000000,2.00000000000,Big Space w. Dining Rm & Study + Porch ** Quick to Red Line,,2015-11-01 16:54:54,2015-11-03 21:40:21.411327,2015-11-03 21:40:21.411327,0.00000000000,18.00000000000,230940.65386300001,905594.71042300004,0,230940.653863_905594.710423,8755078.92698,16630.09081,7,3,Davis Square
231236.216432644723682,904908.663242084905505,709,18265.00000000000,2700.00000000000,2.00000000000,"In the Heart of Davis Sq! 2 Large Bedrooms, New Kitchen&Bath, Pets Neg",,2015-11-03 20:32:54,2015-11-03 21:40:31.943524,2015-11-03 21:40:31.943524,0.00000000000,18.00000000000,231236.21643299999,904908.66324200004,0,231236.216433_904908.663242,8755078.92698,16630.09081,7,3,Davis Square
231269.033693641249556,904953.462938388576731,710,18267.00000000000,2700.00000000000,2.00000000000,"In the Heart of Davis Sq! 2 Large Bedrooms, New Kitchen&Bath, Pets Neg",,2015-11-03 18:26:53,2015-11-03 21:40:31.95769,2015-11-03 21:40:31.95769,0.00000000000,18.00000000000,231269.03369400001,904953.46293799998,0,231269.033694_904953.462938,8755078.92698,16630.09081,7,3,Davis Square
231250.264259921794292,904934.273848147829995,711,18268.00000000000,2700.00000000000,2.00000000000,"In the Heart of Davis Sq! 2 Large Bedrooms, New Kitchen&Bath, Pets Neg",,2015-11-03 18:07:30,2015-11-03 21:40:31.976496,2015-11-03 21:40:31.976496,0.00000000000,18.00000000000,231250.26426000000,904934.27384799998,0,231250.26426_904934.273848,8755078.92698,16630.09081,7,3,Davis Square
